Transaction_ID,Date,Time,Sender_ID,Receiver_ID,Sender_Country,Receiver_Country,Payment_Method,Transaction_Amount,Transaction_Currency,Transaction_Velocity,Unusual_Time,Multiple_Currency_Conversions,Repeated_Failed_Attempts,Device_Type,Browser,IP_Address_Change,Account_Age_Days,Num_Linked_Cards,VPN_Usage,Transaction_Channel,Is_New_Device,Is_New_Location,Merchant_Name,Merchant_Category,Transaction_City,Latitude,Longitude,Is_Fraudulent,Is_Known_Fraudster,Is_Sanctioned_Entity
22656d93-cce6-40df-af2e-23bc24474b44,2026-02-25,18:54:14,80c84b12-e7f9-45cb-a685-139c2c1681c8,c6c8f56c-b0d3-4f4f-b708-24300061f37d,UK,Brazil,UPI,60940.85,GBP,1,False,False,0,Desktop,Edge,False,1341,2,False,ATM,False,False,Little-Morales,Clothing,Sao Paulo,1.757881,-118.775023,False,False,False
6daba69f-8987-425b-b681-27a425b0acb5,2025-11-02,23:38:40,aa7984cf-e121-43c4-ac4d-f37c418d0b9b,2eaa623a-b8ac-4f84-bf47-b907cd4d12d6,Netherlands,Brazil,Payoneer,49540.65,EUR,2,False,False,0,Desktop,Safari,False,127,4,False,POS,False,False,"Mendoza, Nicholson and Ellison",Entertainment,Mumbai,-72.856338,119.271145,False,False,False
570aa99d-5994-4ff8-a8ac-ee1db0cd6b26,2026-05-14,16:44:32,b5008850-e0a2-4083-8ef9-070c4a97a329,a4d80b3d-b085-459d-8498-ddd315a83458,USA,Australia,Payoneer,132656.5,USD,7,True,False,5,Mobile,Safari,False,91,4,False,Online,True,True,Brown-Parker,Clothing,Tokyo,68.163299,83.676303,True,False,False
ecba6fea-9de4-46da-bbaf-4af443709c5f,2025-12-14,16:27:47,f90c65d4-83f4-467c-bc4f-a1169583b72a,0c234160-9e6d-4501-83a3-d0d08cd95f03,USA,USA,bank transfer,28241.31,USD,4,False,False,3,Desktop,Edge,False,2348,4,False,POS,False,False,Sullivan-Boyd,Healthcare,London,4.813544,-59.619411,False,False,False
3c1dc0ab-691f-455c-a762-4cd184188e62,2025-11-27,23:11:19,7f71916d-ff3b-432d-a9e0-2b283f441f97,67001a48-5d9a-4096-be99-c461d15d67c1,Brazil,Japan,PayPal,83208.33,BRL,2,False,False,1,Tablet,Edge,False,2206,4,False,ATM,False,False,"Brooks, Riley and Avery",Entertainment,Sao Paulo,-73.783141,-104.046895,False,False,False
4d23361b-ecd1-4f52-bb00-f3c9f7d011dd,2025-10-01,02:25:58,9d306024-ceeb-454f-83d4-4cc9f137ab9e,e3ba9891-f8b2-43aa-ba34-58b48390090d,India,Netherlands,Payoneer,38601.28,INR,4,False,False,1,Tablet,Chrome,False,2357,2,False,POS,False,False,Ford-Bradford,Fuel,Amsterdam,43.08991,5.87692,False,False,False
fda8652f-c839-483b-b163-ac091094b086,2025-10-19,07:06:42,b38ae710-0cf2-403a-8d80-aeef3c49537a,86885f9a-363f-44d9-b36b-9410127f13b2,France,Canada,Cryptocurrency,68203.51,EUR,4,False,False,0,Tablet,Edge,False,3087,4,False,ATM,False,False,Lowe Ltd,Clothing,Sydney,-44.634008,134.878612,False,False,False
8aaa94bf-326e-4ba9-a9cd-708a06fc0886,2025-08-16,01:26:12,07445e02-9376-4685-8844-e25d2c28551b,a0456342-faa7-403b-8565-8309633f8646,Japan,UK,Skrill,100736.3,JPY,3,False,False,3,Tablet,Safari,False,107,5,True,Online,True,True,"Oconnell, Fuller and Reynolds",Clothing,Mumbai,-43.474423,133.429705,True,False,False
6554c487-d3cb-49cb-bc04-f0228a7b59da,2025-08-01,04:54:33,b3574950-4f41-45ce-898e-348bef34d7a1,777688cd-cd19-4da7-8997-03475d6e1a79,Netherlands,India,Payoneer,10566.4,EUR,3,False,False,1,Mobile,Firefox,False,793,1,False,POS,False,False,White-Lopez,Clothing,Sao Paulo,87.765722,-29.952256,False,False,False
a8f8ff76-4287-42a9-b301-a947fbe835aa,2026-04-20,02:01:28,7f35c235-624b-405c-8b0d-790a3d9ca220,cab80ba6-d52b-43ee-8f33-82008ea2452a,India,Germany,UPI,90348.0,INR,9,True,False,1,Mobile,Firefox,False,112,8,False,POS,False,False,Watson-Wolf,Travel,Berlin,-16.379881,-130.57634,True,False,False
ef0a25d5-1cfd-42ff-9212-9ced3e13ff10,2025-07-23,10:55:16,6b2b4e47-0906-4bc3-8392-648b6f60c386,2d41156f-991f-4e2c-8889-629dc0f357fa,Netherlands,Brazil,UPI,58785.86,EUR,1,True,False,2,Tablet,Edge,False,546,2,False,Online,False,False,Miller and Sons,Grocery,Sydney,21.458942,66.278504,False,False,False
2d10dda0-85d0-4611-a8f6-25f800c75915,2025-10-12,08:37:14,8af5471d-b5da-4b03-9513-a88784a28440,760ff950-6bd0-413f-9813-ca5ea7fa5d6e,Germany,Japan,Cryptocurrency,87159.14,EUR,2,False,False,2,Desktop,Safari,False,3408,3,False,POS,False,False,"Carr, Wagner and Barnes",Electronics,Paris,58.401589,155.937709,False,False,False
e5bb17cb-9ff1-46c4-a79a-b65b57195710,2025-07-26,13:24:40,df15049a-3f46-4279-bee4-e95cb6c963b3,d703313d-38ff-427e-b74a-177a43d538eb,Australia,Germany,UPI,60305.44,AUD,2,False,False,2,Tablet,Firefox,False,632,1,False,Online,False,False,"Gallegos, Nguyen and Mitchell",Entertainment,Sydney,64.570497,-34.737778,False,False,False
7fd87ce3-53c6-4daf-bd76-e1d082dadca9,2025-10-06,03:04:06,cd745614-7b12-4aec-9a9b-4ebf5a57fc92,a814c3e6-7d69-4738-9b98-be63547f770f,Canada,Canada,Cryptocurrency,70012.24,CAD,4,False,False,1,Mobile,Opera,False,1602,4,False,POS,False,False,"Johnson, Davis and Wilson",Electronics,New York,34.561831,-70.66085,False,False,False
634eecb4-ccf0-423b-89f9-24c674a72a5e,2025-09-02,22:53:38,45dda7a7-fe0b-40a8-a640-3d4cab39a1a3,4a4308d8-e172-4f75-ab78-04c9788f2826,Brazil,USA,bank transfer,2964.63,BRL,3,False,False,0,Tablet,Edge,False,3334,3,False,POS,False,False,Baker-Chapman,Clothing,Toronto,60.531964,65.028676,False,False,False
8da8d41a-c295-49c1-9d1c-130ca346163f,2025-10-06,09:36:29,cafcf7e8-9ed7-4a41-a6ca-6373cbddbf3b,42eb4459-baab-4d0c-bb6b-9f97c8e1cf27,Canada,Australia,bank transfer,11983.89,CAD,3,False,False,0,Mobile,Firefox,False,482,4,False,Online,False,False,Lawrence-Conway,Electronics,Sao Paulo,-20.767688,-166.26965,False,False,False
d23e2de1-a2f3-47c9-bf5b-f48d756e5509,2025-08-23,00:24:56,30e8449d-61f3-4516-90b6-60b1e725b8a7,2e480314-6e46-4db0-9b2b-3e8270a07d43,Germany,France,bank transfer,30975.31,EUR,3,False,False,0,Tablet,Safari,False,1325,3,False,POS,False,False,"Hobbs, Sherman and Rowland",Electronics,Amsterdam,72.443765,110.709184,False,False,False
a970dc15-7d59-48ed-bf21-a859622da4b7,2026-04-20,23:57:12,370a3582-7ab1-411f-860b-5284d411af77,be7ad796-7b7f-4a9d-9bff-35db81721fbe,France,Australia,bank transfer,92328.88,EUR,1,False,False,2,Desktop,Edge,False,397,1,False,Online,False,False,Cox and Sons,Clothing,Paris,-46.490792,97.224108,False,False,False
f9fc8ecb-c1db-4800-8735-b9cb6c38802d,2025-11-22,12:36:17,bc61c5c6-b551-4311-a522-354ad2c90ca5,bfad207f-9204-4d09-a8a2-f4df9c8a527d,UK,France,bank transfer,32696.85,GBP,3,False,False,3,Desktop,Edge,False,2008,5,False,Online,False,False,Lewis-Clayton,Fuel,New York,37.608437,61.300577,False,False,False
9eface12-0b42-4f28-8f76-1fd706618dc7,2026-01-11,15:28:45,b672cbd5-7864-4fc4-90c6-fa26ba9b4d6e,0dfeb938-228c-4899-ab9e-f91e0698ccba,Australia,Australia,bank transfer,88161.22,AUD,1,False,False,0,Mobile,Safari,False,3237,3,False,Online,False,False,"Ball, Todd and Burke",Fuel,Amsterdam,-31.48069,-59.1581,False,False,False
15b3c840-b997-40ca-8cf9-9659d6702c61,2026-06-10,22:46:54,271f5832-3f62-4304-a517-c8c7b66bc90a,262b788b-1385-4782-b218-081fdbd032ea,UK,Brazil,Skrill,31615.27,GBP,3,False,False,4,Mobile,Firefox,False,3013,2,False,POS,False,False,"Mitchell, Vazquez and Ortega",Clothing,Toronto,-0.32883,95.11352,False,False,False
8bb2824d-954f-47be-8eae-4415e6ea9c66,2025-09-03,16:14:23,9333ba88-2643-47a8-a600-76f9bbce14f7,a5f86011-0054-44e7-aee4-3268b604f41a,Netherlands,Brazil,Cryptocurrency,143214.64,EUR,7,True,True,2,Desktop,Opera,True,50,4,False,ATM,True,False,Foley Group,Dining,Paris,-84.088525,157.056352,True,False,False
8e9fa715-72c4-4b8d-b0b1-3ab7ecd00b94,2025-10-03,18:00:30,665cb454-ffec-4ec3-b57f-34d870ddd798,c186a21b-c26f-4da3-b58b-7d6fca687298,India,France,bank transfer,29223.25,INR,2,True,False,0,Desktop,Chrome,False,2425,5,False,ATM,False,False,"Thomas, Garza and Martinez",Entertainment,Berlin,50.506893,62.546526,False,False,False
c8f3dc6a-3bfe-4b80-9f7e-7e4b6a833a36,2025-10-29,18:56:11,01dc3ef0-7df1-4dd7-946f-e511e6ef893b,a1dca913-c88c-4ac6-9e70-788ca551a493,Australia,Germany,Cryptocurrency,117008.66,AUD,7,True,False,3,Desktop,Edge,False,10,6,False,ATM,False,False,Ruiz-Mosley,Healthcare,Berlin,69.266639,-74.720066,True,False,False
19085b04-a085-4be6-bd6e-7351a6e4ee0f,2025-07-27,15:38:05,e1f1e93b-3f7a-467e-9dec-a733ad7289ea,7e94ab7a-edb4-4c07-b111-fb6ae0d59819,Japan,Germany,Payoneer,24441.47,JPY,2,False,False,0,Mobile,Firefox,False,1573,5,False,ATM,False,False,"Smith, White and Dixon",Clothing,Tokyo,-56.417535,-29.456039,False,False,False
846ea9da-d2e3-4bdc-8c7c-d00f5381a866,2026-01-15,18:18:58,a99f08a3-d9aa-4f76-b9b6-0bc0b8f0e7f1,aafe62fb-75ce-49db-a210-1782e318e1ca,UK,USA,Cryptocurrency,64284.79,GBP,3,True,True,1,Mobile,Chrome,False,181,3,False,ATM,False,False,"Finley, Marshall and Huff",Clothing,Sao Paulo,-75.411605,-50.288796,False,False,False
1dca287d-3a1b-4a32-a89d-2765fad1ac6c,2025-10-15,03:58:15,355048db-6d1b-46b0-bdb0-1fd7ff4d711c,7c310b74-fad6-42b3-a828-062ba5d28bdc,Canada,UK,Cryptocurrency,68668.91,CAD,2,False,False,1,Desktop,Chrome,True,2179,1,False,Online,False,False,"Nelson, Long and Patel",Travel,Sao Paulo,22.25789,-136.48407,False,False,False
b65fa547-78f0-4523-bb14-9756de2bb8c2,2025-12-17,09:16:30,cbd44a95-5ed9-4878-8558-03dcd2ea9ea9,f6727da0-52aa-458b-9fd2-3a5a43e8f8e4,Australia,Brazil,Cryptocurrency,30137.05,AUD,3,False,False,0,Desktop,Edge,False,3014,3,False,POS,False,False,King Ltd,Electronics,Toronto,-73.542415,120.66748,False,False,False
3aa3e60e-1ca6-4520-9ba6-083020d132bb,2025-12-08,07:53:23,571ce8b2-b35a-4087-a058-d3749ab112b9,83e5aeeb-4bb4-4394-bea1-ad8512e1b700,USA,UK,PayPal,45397.01,USD,5,False,False,1,Tablet,Edge,False,3213,2,False,Online,False,False,Munoz LLC,Travel,Sydney,-75.948855,-135.69222,False,False,False
ea5018a8-ee38-49ed-b457-ea5963efbd2e,2025-10-25,22:19:58,66c1d0fd-a462-46fe-90a5-d338d9ec6815,c4cb6447-b1a7-448d-99c0-26c2d52703e7,India,USA,Skrill,4186.18,INR,1,False,False,0,Desktop,Firefox,False,1788,1,False,Online,False,False,"Herrera, Crosby and Garza",Clothing,Mumbai,-11.980851,17.00218,False,False,False
683e34c6-a400-4d67-a88e-a2c93d92c154,2025-10-03,16:10:57,3012da75-477d-4ae7-8976-1f87fb096f09,f962434f-e530-4f49-9290-de5ddf9552fe,Japan,India,Cryptocurrency,52372.98,JPY,1,False,False,1,Desktop,Safari,False,2605,2,False,POS,False,False,Avila PLC,Fuel,Tokyo,-22.938794,-120.067745,False,False,False
11e1c59f-2996-490d-a41d-5f56e738cc62,2026-01-13,21:50:47,ddd813bd-fe58-487c-ba19-fd82b8cf9881,d3616970-c286-4172-86df-17254455d531,Netherlands,UK,PayPal,66624.46,EUR,2,False,False,2,Tablet,Opera,False,2518,5,False,Online,False,False,Brady and Sons,Travel,Sydney,60.345962,-172.125503,False,False,False
f8f1868c-5b12-415b-935d-2f3693de1160,2026-05-11,21:43:54,dcfc5d87-6bc7-4014-9f7f-37cb7585f723,cc231d6b-fec9-4fa4-8665-ff105d5c0bb5,Australia,Australia,UPI,60623.12,AUD,2,False,False,0,Mobile,Edge,False,3464,2,False,POS,False,False,Horn-Vargas,Clothing,Tokyo,25.837389,-122.36394,False,False,False
a7c72403-956e-4cbf-bad2-b527486a5271,2026-04-11,14:26:59,d5f1b29a-0fcc-4ca8-9f86-8fe0af1616a6,9058ea31-dc78-4308-a59b-da2f94259164,Japan,Brazil,Cryptocurrency,27105.44,JPY,4,False,False,0,Tablet,Safari,True,360,3,False,ATM,False,False,"Salinas, Rivera and King",Entertainment,Toronto,43.497957,142.033543,False,False,False
42a129f4-9a01-451d-9470-12097f0ab8c5,2025-08-13,10:13:21,7e77ae6d-ef31-4080-aaf3-19abb093a44d,084460f9-c1f1-4290-91f7-e5f9cde0a436,India,Brazil,Payoneer,17713.42,INR,2,False,False,2,Mobile,Safari,False,749,4,False,POS,False,False,Davis-Aguilar,Entertainment,Tokyo,-48.932621,-53.606838,False,False,False
dc6504b2-5136-4315-b8ec-3650b13469d5,2026-03-06,10:02:05,e48a4183-6235-4ce8-be02-4c373f46cb56,9bae53c0-f76b-4526-b31a-7bcddb5343b2,UK,Japan,UPI,34044.56,GBP,3,False,False,0,Desktop,Edge,False,526,2,False,POS,False,False,"Olson, Morgan and Burke",Fuel,Sao Paulo,71.039512,61.970424,False,False,False
64c55342-c6c6-4e9a-833f-ade4fd4903c4,2025-09-21,11:53:21,899b36a8-8e2e-4005-87a5-75e311f9e952,1e040f45-e34c-42b3-b90e-2d127f654317,Japan,Australia,Skrill,24279.02,JPY,2,False,False,0,Mobile,Opera,False,615,5,False,POS,False,False,Nelson-Russell,Clothing,Mumbai,39.239684,46.485322,False,False,False
681d0ae6-43e5-4c5f-93de-d0b18f76d1d3,2026-05-09,23:53:43,3fdd16b7-90d5-4b5e-9707-d592f9af103e,9ff69b09-ddb3-4523-a93c-e2bded85cc59,Australia,Australia,Payoneer,80543.19,AUD,3,False,True,0,Desktop,Firefox,False,1789,5,False,POS,False,False,"Owens, Harris and Pittman",Dining,Mumbai,8.999138,-59.239796,False,False,False
b14b00fd-9681-4e68-8a6e-d4f9a8694ee3,2025-06-28,04:17:18,caef471c-7002-4343-aa85-57054dd49d5c,a65a8b75-57b8-4260-b13d-b9e1e4b71305,UK,USA,UPI,7543.86,GBP,3,True,False,1,Mobile,Firefox,False,2188,3,False,Online,False,False,Shaw-Castillo,Travel,Toronto,-21.613828,-137.096396,False,False,False
541d42dd-34b9-4c05-a948-6cbe10c1edd1,2025-09-28,19:41:30,0a7468ba-e936-47d6-b63b-f7e77b2bb552,901037de-d421-4de6-9575-79a29eb4669e,UK,Brazil,PayPal,73751.03,GBP,3,False,False,0,Mobile,Opera,False,708,1,False,Online,True,False,Ortiz-Goodman,Dining,Toronto,80.466019,-134.424153,False,False,False
daeae4ca-9668-47ca-8ec6-1d77a4d575d3,2026-05-31,02:03:41,f921103a-54f7-4b75-a3cc-2d54d087b1d2,01bf0878-39cc-40bb-8597-db5aecd34f5c,Brazil,Germany,Skrill,74629.33,BRL,2,True,False,0,Mobile,Firefox,False,3422,4,False,POS,False,True,Rogers-Chambers,Dining,Sydney,54.155871,-60.643743,False,False,False
aaf81ebd-4e00-481b-a6e3-bb00ac68dc04,2025-09-27,16:09:35,eb20c28f-fe3c-4ddc-922d-d00a062f2a32,f0a5a9b9-d255-4ae8-a8d4-832fb1fa813a,Brazil,France,PayPal,69369.28,BRL,4,True,False,0,Tablet,Edge,False,1188,1,False,POS,False,False,Sheppard PLC,Grocery,Berlin,-22.887165,164.803106,False,False,False
52600fb2-8a4d-483f-a895-2e4cb4727a3a,2026-05-25,07:00:39,31e1eb35-429f-4929-8bc0-288e3e40b1fa,5b8d137d-58d3-4737-9779-216625666b88,Australia,USA,PayPal,18312.57,AUD,4,False,False,1,Desktop,Firefox,False,1052,3,False,Online,False,False,"Frank, Brown and Mendez",Entertainment,New York,47.527934,144.256293,False,False,False
8640addf-0cc6-4a63-b3f2-e31e097b9af6,2026-01-25,08:05:38,d3fbd518-4ddc-4b1a-8787-1ef46056fede,dd8408d5-2092-409f-9194-2e818d63c2e9,USA,Japan,PayPal,81924.77,USD,3,False,False,1,Mobile,Firefox,False,838,2,False,ATM,False,False,Thomas LLC,Fuel,New York,4.107024,176.757273,False,False,False
adc53e9c-a30f-4e54-9d2a-8cc9d53a33cf,2026-02-03,08:05:25,b3e0f6c4-ae30-424d-a75d-7eda719f5bd6,a2b392ad-befe-43b8-9108-6e8b505f8384,Germany,France,PayPal,56132.31,EUR,7,True,True,3,Mobile,Edge,False,166,7,True,ATM,False,False,Diaz-Moore,Healthcare,Sao Paulo,12.015554,153.839765,True,False,False
86082192-b486-4ff1-b4f1-c2e42f40131b,2026-05-24,12:20:37,79a823b6-5b34-4116-856f-95f61943444d,29b1e318-4365-4a4c-9c22-f0b8b255e23d,Japan,Canada,Skrill,52396.26,JPY,4,False,False,2,Tablet,Chrome,False,386,4,False,POS,False,False,"Velez, Cunningham and Pennington",Grocery,Tokyo,37.633173,28.461007,False,False,False
9a7c98a1-04db-4229-8855-4097fb706908,2025-10-09,12:27:38,66b2de08-eac8-4943-8f26-b819e0023740,62f95f54-39fb-4076-b19b-3d6aea5f84e8,USA,UK,Cryptocurrency,71190.25,USD,10,True,False,1,Tablet,Safari,False,3166,3,False,ATM,False,False,Andersen-Pham,Grocery,New York,33.28419,-149.745377,False,False,True
d03ec4b6-eeb9-4f48-9ec0-759f78d76def,2026-01-10,16:33:28,e7f4c4e9-2d9e-4163-9354-001734cab5aa,0de17d61-c640-499e-a01a-f6b5ec74e539,India,India,Payoneer,10978.94,INR,9,False,False,5,Mobile,Safari,True,46,6,False,Online,False,False,"Meza, Dawson and Gibson",Clothing,Sydney,-17.09572,59.722642,True,False,False
d1d874f5-f6c7-407d-8e56-e953385544ad,2025-09-29,13:48:09,82eb6787-18f4-4dcf-82b1-e14a67133bd9,6bd6aeea-1dac-4856-b5f9-0390361c8897,Brazil,USA,bank transfer,48350.52,BRL,1,False,False,2,Mobile,Firefox,False,2655,3,False,POS,False,False,Callahan LLC,Electronics,Paris,12.374585,133.883167,False,False,False
afde508c-233e-4c20-af71-3149e93e2574,2026-01-15,09:26:27,ef783bac-1f44-4cf6-87fa-38d5850ec176,648c5a82-e239-46fc-9863-ed8ddcbc89ce,UK,Australia,Skrill,64749.9,GBP,4,False,False,0,Tablet,Chrome,False,2843,3,False,POS,False,False,Schultz Inc,Clothing,Berlin,55.347556,-123.373397,False,False,False
7cf623a5-eeaa-415f-a7d7-115bafe22d4d,2026-04-15,12:56:29,21268715-7160-4790-a8eb-52f52f96c904,744fea92-1d22-414d-a1b2-cd6ec1181139,Australia,Canada,Cryptocurrency,3942.33,AUD,3,False,False,0,Mobile,Firefox,False,2250,5,False,ATM,False,False,"Ross, Roberson and Huffman",Fuel,Tokyo,-33.59887,-86.488626,False,False,False
d92aa874-7cd2-44b8-a1cb-26a60ebc3fa7,2025-08-19,17:15:14,bb4c9cb2-1ebf-4717-bd85-e0bb7b18dd21,d3ef5d57-2ed6-4e20-a1a7-d4194cfee1e6,USA,Netherlands,Cryptocurrency,7453.32,USD,3,False,False,0,Desktop,Safari,False,746,4,False,Online,False,False,Cox-Brown,Healthcare,Berlin,-62.589632,29.087431,False,False,False
9759453a-560f-4231-979c-56d5cd75c63f,2025-07-26,23:15:07,a9862f9d-a1a1-4fab-ad7e-25dec7d51cc7,48408bd5-4321-4675-a89a-e9cf0fed5edb,Canada,Australia,bank transfer,63467.03,CAD,2,False,False,0,Desktop,Edge,False,3104,1,False,POS,False,False,"Park, Rhodes and Rivers",Grocery,Mumbai,59.263795,107.615966,False,False,False
99d8dc54-e335-4774-bb95-af272058adf9,2026-06-20,02:53:20,d4bcbc17-ce84-4710-8417-0f7a4cd633c8,325b4e34-fac8-42f1-886e-09bc7810a537,India,Australia,bank transfer,78933.23,INR,2,True,False,1,Tablet,Firefox,False,2927,2,False,ATM,False,False,Rivera-Dixon,Entertainment,Mumbai,82.874093,72.087957,False,False,False
4446db3f-96d6-44d6-9f0b-46dbfd267667,2025-08-30,04:08:43,f96e0f7e-5a38-43f7-b798-f5e0d1f0dc9b,d742a20d-f670-4601-bf88-9baf6703ab6a,Canada,India,bank transfer,149074.94,CAD,9,False,False,2,Desktop,Safari,True,59,6,True,ATM,True,False,Brown and Sons,Travel,Sao Paulo,14.407438,112.734779,True,False,False
ecd1c908-6b0a-40a3-9b8a-c1dbeea6c079,2025-08-28,08:39:42,954da892-e3e6-42b9-9e14-143191cfbc2b,d6887aba-d25d-4742-b3b2-2539fab03a4c,Japan,Canada,bank transfer,68727.51,JPY,3,False,False,2,Mobile,Chrome,False,258,3,False,ATM,False,False,"Moore, Simpson and Farley",Electronics,London,28.584102,-118.466173,False,False,False
1bc9265a-f010-4ccd-b6a2-a142c322bae3,2025-08-29,07:18:33,439eb0d7-7af6-4bb3-aabc-6e87b8f50919,5630c977-491c-44d1-97a6-a8cccfebc39f,USA,UK,UPI,21337.22,USD,3,False,False,0,Mobile,Firefox,False,570,5,False,ATM,False,False,"Neal, Sherman and Cohen",Travel,Mumbai,-40.335554,115.470997,False,False,False
aa500e06-3eee-47a0-a9fd-15b9d728cd0a,2026-01-06,04:22:35,72b736b1-d1ff-4148-bf13-a0c60df5ed35,b7995207-fb6a-4794-9e93-77bcc24a7258,India,Netherlands,bank transfer,42465.31,INR,3,True,False,2,Mobile,Opera,False,1666,5,False,POS,False,False,Miller-Carter,Healthcare,Mumbai,59.467195,-62.880862,False,False,True
8104ad93-5403-41f3-9424-93944fcb5d9e,2025-08-30,20:05:28,7e9827d5-5e33-4ed6-9e6f-f6349d1cc891,dee5a898-e5ab-4e9c-b8ec-1aa343999ea6,Netherlands,Netherlands,bank transfer,31006.31,EUR,1,False,False,1,Mobile,Opera,False,520,1,False,POS,False,False,Stokes Ltd,Fuel,London,2.818034,8.522638,False,False,False
0073f9f5-3cdb-43da-9539-e2dd0670ee5c,2026-01-12,04:01:19,cd0a9486-e89c-41b0-aa30-c5ceffc44743,9506c6fc-92fd-4759-8e92-815d7d279044,France,Japan,UPI,38861.21,EUR,1,True,False,0,Tablet,Chrome,False,1404,5,False,ATM,False,False,Ramirez Group,Electronics,Amsterdam,25.677876,161.489705,False,False,False
0ca2df98-705e-4245-989a-e902ecc92b90,2025-09-26,13:52:49,bf8bdba1-c44b-4c07-bef4-37b1b4eacc3b,2d53171b-0fb1-41dd-9d37-948cf6258664,UK,Japan,PayPal,91478.82,GBP,1,False,False,0,Mobile,Edge,False,2502,5,False,POS,False,False,Wilson Inc,Fuel,Amsterdam,32.632318,35.941618,False,False,False
7a2a0e5a-dfbb-4f7f-b17c-2a04782482c3,2025-08-15,13:38:55,4c0437fc-6ac6-4a5c-a7a5-6d08d53aa1b4,65d6708b-c450-40ff-99af-263484dd800d,Netherlands,Germany,UPI,59613.78,EUR,3,True,False,0,Tablet,Safari,False,3468,4,False,ATM,False,False,Galvan and Sons,Dining,New York,-49.0989,-137.970293,False,False,False
845ef8f5-585d-43f6-a16f-10ae3830c31a,2025-08-30,16:44:33,775fd8bf-a3b2-4cd8-82ed-5dd48b9095f8,69faa69a-485e-448e-ae86-7df36748e514,USA,Germany,Skrill,52033.93,USD,4,False,False,0,Mobile,Edge,False,2825,1,False,ATM,False,False,"Suarez, Martinez and Melton",Dining,Tokyo,21.448719,43.512174,False,False,False
bc745e4d-7ea8-4416-b296-0636c708c007,2025-08-07,11:32:27,7ecdff25-be37-411c-a7a1-04c44a8f0e6f,9e38d728-970b-48a7-9715-a88820654c95,Japan,France,bank transfer,43403.88,JPY,3,False,False,1,Desktop,Opera,False,121,5,False,Online,True,False,Hartman and Sons,Fuel,Sao Paulo,-81.230475,-90.718233,False,False,False
9f3dcc7a-a43d-4ee8-8f2d-a781ccd6df5b,2025-11-15,01:41:30,1cb88b4f-00f0-4f2e-b891-816c1dd034af,db5c59f3-adc2-4f9a-add9-b4fabdd45d0b,Canada,France,Payoneer,52001.55,CAD,4,False,False,1,Tablet,Opera,False,355,2,False,POS,False,False,Patel LLC,Grocery,Mumbai,-85.957589,79.246164,False,False,False
e4597f7d-5272-4123-9e50-c15d72a6cfcc,2026-03-21,13:42:19,1839aca1-5943-4ac8-afd7-450196f0edb7,2b673b56-bf50-42f1-a6c4-e76b94a97582,India,Japan,Payoneer,1121.59,INR,6,False,False,2,Tablet,Edge,False,1153,1,False,Online,False,False,Yang and Sons,Entertainment,Paris,4.137756,169.194137,False,False,False
ba7db1bf-3059-4255-81d8-cea80ed1cc68,2025-08-31,12:42:41,2a580aa3-d132-43a7-8a75-69de33cb9f5d,8dd7dc97-0ac4-450a-bc6a-2572a2d8234e,France,Netherlands,Skrill,72655.37,EUR,2,False,False,1,Desktop,Chrome,False,3458,3,False,Online,False,False,Thomas and Sons,Clothing,New York,53.941935,108.605736,False,False,False
1bdffb05-4e8e-4446-b006-339f6b1cc7ed,2026-01-09,11:33:21,9e938bd8-067a-4a66-b42c-26e4d79076c0,33e0efbb-d5fc-40f1-9045-612ce3f0d0ef,Brazil,USA,bank transfer,43284.45,BRL,2,True,False,0,Desktop,Opera,False,3502,4,False,ATM,False,False,Smith-Martin,Entertainment,New York,-74.121722,-95.772657,False,False,False
22a5e0ec-910f-46da-bbec-f84fea07cdf6,2026-04-14,09:16:51,03e55381-192c-4990-b64c-96a25b70ecc6,5c696f27-e237-40f5-904e-d17f0ae9042e,Japan,France,Cryptocurrency,42303.31,JPY,3,False,False,0,Mobile,Opera,False,898,1,False,ATM,False,False,Sanchez PLC,Clothing,Mumbai,-67.775673,21.111341,False,False,False
a1ddc7d1-0c31-4e75-8d5b-4b1d05db89a2,2026-06-16,04:18:13,f99f20d9-f678-4ecb-9281-0fcb4f02ef79,438eabfd-78dc-4a94-b0a0-8709e0d99034,Brazil,Japan,UPI,41981.73,BRL,3,False,False,2,Desktop,Edge,False,650,1,False,Online,False,False,Johnson-Olson,Healthcare,Toronto,-54.765353,130.487633,False,False,False
c2fdd7cc-82ef-47fa-91f0-a3552ef3bae7,2026-06-19,15:07:21,0ede3827-dfea-4d24-9b74-447de9fd6a48,4d9c2e57-7c69-490a-b73b-e03a6cf50b19,USA,Germany,Cryptocurrency,43532.97,USD,4,False,False,0,Tablet,Chrome,False,3424,2,False,Online,False,False,"Alexander, Day and Bowen",Entertainment,Paris,-83.498295,-81.279184,False,False,False
1aa8a7e0-53cc-4da9-a780-716cfc20aa5f,2026-03-19,20:14:36,8aadf483-5449-40db-a39c-f4eb649ecf82,1a684a72-e644-42eb-a3b1-8cd72067fafa,Australia,Japan,Cryptocurrency,56190.77,AUD,4,False,False,1,Desktop,Chrome,False,3631,3,False,ATM,False,False,Skinner-Schultz,Dining,Amsterdam,0.493202,92.105332,False,False,False
