Transaction_ID,Date,Time,Sender_ID,Receiver_ID,Sender_Country,Receiver_Country,Payment_Method,Transaction_Amount,Transaction_Currency,Transaction_Velocity,Unusual_Time,Multiple_Currency_Conversions,Repeated_Failed_Attempts,Is_Fraudulent,Is_Known_Fraudster,Is_Sanctioned_Entity
be4a67f7-416e-4989-9b7c-a58af7bab82e,2024-07-07,03:30:10,7f7cf73a-e33a-4766-a8ad-39a5816b551a,a0323cf1-c20d-413a-ab3f-a6a3a7361021,India,Brazil,Payoneer,58910.39,INR,3,True,False,0,False,False,False
3461f8e3-f23c-4b91-bc15-1e8a84f62a4a,2024-01-08,08:52:03,7f59546c-4935-47cb-9359-5a8f7da59431,5a8854bf-c53d-4010-bd35-019fd8866ff9,France,Australia,Payoneer,75978.73,EUR,2,False,False,1,False,False,False
54bbb019-c91d-49ea-9492-cc250f62d13a,2023-12-07,18:48:42,7b296f0c-24cf-41a5-9bac-417b3e9417ae,76f67ab3-6914-46f8-b6aa-d020aa6535bb,Japan,Japan,UPI,40313.14,JPY,4,False,False,0,False,False,False
f1f26927-3b97-445c-a316-ab7d2ff0e670,2024-03-05,02:46:55,56d5fafd-8465-4891-9c4d-090789ab2b5d,8e49b5fa-d740-4d68-9851-bb9d036616cb,India,UK,Skrill,54470.2,INR,4,False,True,0,False,False,False
b6693423-6a19-4cce-8e4e-5f91fc114e0c,2024-03-08,02:37:34,680307ec-4ff3-412d-8059-eafae3332b1c,cb4c0166-3e67-422c-b17d-3d32c3adcf04,USA,France,UPI,35216.29,USD,3,True,True,1,False,False,False
154d4ae7-1787-4284-900c-6bd7d088a90d,2024-01-03,02:03:05,dfc64861-3243-437a-bbc7-d11f5b55ec13,0e85e561-6ad4-4a06-b89a-70e88c84824b,India,Canada,Payoneer,90138.25,INR,3,False,False,0,False,False,False
a382fa79-e449-4007-aa2e-5bd35d7c1f45,2024-06-02,08:17:59,29df7c45-cd0e-4441-baed-d26a507eed05,affd6344-5824-4ca4-aa3d-85f261dba482,USA,USA,Skrill,34186.57,USD,3,True,False,1,False,False,False
8245e819-7d9c-4c7c-8d1c-337b73575795,2023-12-06,01:44:29,87ce337a-0e99-4eff-ac26-2dafbdd1b12a,35f2b802-5ff3-440e-897f-437f0d671d9d,France,France,bank transfer,94565.95,EUR,2,True,False,1,False,False,False
66fed76a-4019-46e8-adf4-ee364013cffb,2024-07-16,04:07:14,c5dce6c8-7b0a-4d55-a5d0-ae6a87c33afa,15c59dad-9724-44fa-8db3-64ca2520e4f8,India,USA,PayPal,19365.11,INR,1,False,False,1,False,False,False
6eb9a2b2-0a2a-4040-aa81-d71731ce1b7e,2024-01-09,16:52:24,be4971b4-ed75-4e3c-9201-e329f955fdf5,30b6ddac-e181-465c-9747-4b099693eb64,France,Brazil,UPI,66543.93,EUR,2,False,False,0,False,False,False
a96199a1-91d1-4795-80ab-33dcb1e13005,2024-05-31,18:46:03,ed6778cb-3de9-499e-a944-8141ebfad138,f45df5fa-3edb-4659-9c84-be669059114d,India,France,Payoneer,78633.85,INR,3,False,False,0,False,False,False
e1d38d6d-6bc0-4c66-ba2a-25653064ccb4,2024-08-01,22:37:53,af202544-aeff-4287-a9a9-c1962b89a674,b38ceb56-40cc-498e-932f-55ec397433c5,Canada,Japan,bank transfer,86857.46,CAD,3,False,False,0,False,False,False
9af466f9-6eaf-4152-8dfa-c460350ff794,2023-12-15,17:50:21,2e517444-84a7-4158-98ef-c6c261011535,067f3e63-a064-44ff-90fa-f3445bf6c26e,Germany,India,Payoneer,34405.82,EUR,3,False,False,0,False,False,False
1994c9e6-c1d2-4484-8710-c54a7b3cf9ff,2024-09-19,05:29:29,acba5efb-ad04-432d-91e6-bb603f105f46,0262299c-5ba4-4a97-a079-f422f852304e,Japan,UK,PayPal,49418.1,JPY,3,False,False,0,False,False,False
96da367d-39f4-40d6-92e9-7715c4acb972,2024-05-25,19:55:43,da0d5878-c1f1-44bc-9886-260b7d0a17eb,a6b6a1ee-c3ac-47f9-97c8-60936d40c553,USA,India,Cryptocurrency,48064.1,USD,3,False,False,0,False,False,False
6cf8a5fb-ebc1-419b-a796-1f5748f9f30d,2024-09-03,00:56:30,3cbd2172-ec6f-41db-8cb0-4a7478874e7e,fe4bfdac-9404-452c-8978-1a2c36ac3942,Germany,Netherlands,Cryptocurrency,24618.97,EUR,4,False,False,0,False,False,False
285e7b79-9c23-4daa-972e-3e06fea1fefc,2024-07-31,11:36:28,c1458cc4-9bd2-4efa-9cad-57215fec836f,206103ad-6479-4914-b9f5-3288ebdc31b1,France,Canada,Payoneer,93513.58,EUR,2,False,True,1,False,False,False
96858407-a9ab-48d7-a3e0-86855ab2d609,2024-04-01,09:22:26,dcbaa48d-3b2f-4a72-8b78-815ab85a39b8,ef8db13a-9ece-4f18-8125-fe703b5113d9,USA,Brazil,UPI,60979.83,USD,2,True,False,0,False,False,False
e4f7e7ed-9fa5-446f-a319-24c1f6026f48,2024-08-05,14:52:14,a241a0b8-227a-4276-ba38-137b686ebcf5,8ce9148a-4634-48ba-804f-e803ad6d66cc,Brazil,Canada,Payoneer,67378.08,BRL,2,True,False,0,False,False,False
9d9379ad-66c7-4158-8b61-6094bd6cc549,2024-05-05,19:57:44,39288677-d55b-4300-af70-406d5365ac82,0109ea50-8bd4-4a00-8a8d-e64d4a23554f,Netherlands,Germany,Skrill,38016.55,EUR,1,False,False,1,False,False,False
c6020b97-419d-4d1e-802e-8b5c86c0f6b5,2024-06-12,18:56:04,13f5d6b3-52dc-44e8-842c-57e123ff36ca,406d550c-ea32-4d7d-b2e2-f00f8abfa876,Australia,Germany,Skrill,13700.36,AUD,3,False,False,0,False,False,False
98c0de6b-86b0-4b6c-a674-43d5f9fba7a0,2024-04-29,23:47:55,d0478ea5-428d-4a7b-9621-628fc899676e,1dd078be-185e-4fe4-8141-9dfce9c0175c,Canada,Netherlands,Payoneer,1332.93,CAD,3,False,False,1,False,False,False
8bb2c8fe-23f9-4665-b099-bb450808b35b,2023-12-26,13:02:01,a7d15ef0-affb-476f-9ba3-ef34a32b5bf3,712134b6-78d4-4f59-939a-e8fd799a546d,France,USA,PayPal,18697.91,EUR,7,True,True,1,True,False,False
5df12dcf-196d-442d-897b-1b70d755ae21,2024-03-29,06:03:59,d6af16f9-1e1b-4e51-a255-c2332a30294b,ec7ad2f5-4735-48d2-a7bb-dcd9e3658bc4,Japan,UK,Payoneer,878.96,JPY,4,False,False,1,False,False,False
2e75f4ed-429f-476d-897d-c19105e4dfac,2024-08-30,01:20:45,b1415386-1cbf-42d1-a1cd-3537d409622f,4d10f166-65e1-401b-9da6-477450c1cc97,USA,Australia,Cryptocurrency,44858.91,USD,3,True,False,0,False,False,False
3841a1ee-5734-4440-892e-f5c2eb47e29b,2023-10-25,18:37:49,3ecc5ffd-4555-4c3e-be03-e7814151f7fa,0d79e4c4-ac91-4256-a7e4-532ee8e3f392,Germany,Brazil,Skrill,95914.36,EUR,2,False,False,1,False,False,False
fc3a91db-32a7-42f0-a02f-b08a4a6d3e44,2024-01-06,15:57:12,0e1b8b68-d761-46f8-88f2-048b398ab397,6c8d41ac-91f3-4baa-8a09-24c158df005e,India,Netherlands,Skrill,15802.71,INR,3,False,False,2,False,False,False
e4fbd532-c737-4b19-a4bd-4fc902678e89,2024-06-14,05:16:27,34b878de-f0a2-41ba-96d9-aa647fdf3c3b,bbd769c7-5b8a-4992-90a9-5ef406eda4eb,Brazil,France,PayPal,33694.82,BRL,3,False,False,1,False,False,False
994ead1c-ed11-429e-9260-b35adc99c4a3,2024-03-07,00:32:38,139ecf3f-e4cd-4649-869e-6c7946862102,677138c4-79b2-4fae-a9c8-16536019b291,USA,Japan,PayPal,92753.57,USD,2,False,False,1,False,False,False
e161d2dd-b7fb-436b-9bca-7aeebad92356,2024-03-13,04:41:00,9d53af49-1a0c-4ea2-816e-b618a5c22833,c8d4b328-1a4f-41db-b762-6ebbf32c03c3,Japan,France,Skrill,56039.5,JPY,2,False,False,1,False,False,False
774c6865-b05a-44ad-a5b6-9e6ae622caf5,2024-07-23,13:55:37,15bcb26a-f076-4539-89e8-46da7e9c29b8,a0239854-4a12-42e4-a110-fe6ce4a340b0,Germany,India,UPI,4079.61,EUR,2,False,False,0,False,False,False
b44ee864-35a2-40b4-8929-4b0c80e56b8b,2024-05-23,08:52:15,ec1aedc3-614c-4737-aa1c-1497a3a01b71,748517ff-fd1a-40a2-8bd0-f72beccf7ad5,UK,France,PayPal,114168.47,GBP,3,True,True,2,False,False,True
12221ddf-34a8-406a-b115-97a938d2c78f,2023-11-03,04:02:33,95b2427d-eac5-44dc-b08b-ffbb08dce8e7,49ffe84e-f2fc-4d77-93c2-750e6939ba5a,Australia,Netherlands,Skrill,47237.4,AUD,2,False,False,0,False,False,False
235b04f6-917c-4168-9e4f-5b414ed42eb5,2024-05-19,08:24:45,1a28d0b8-ae44-45ee-a339-66ab3763ce2f,29e413dc-c252-4298-9eb8-447e72a76da9,France,Japan,PayPal,78794.25,EUR,2,False,False,0,False,False,False
93bfb3f3-be0d-491a-bafa-ec53df2224b4,2024-05-05,13:01:10,a2987fec-1819-4aa1-a886-804da068cee6,2c274c11-d392-4f4f-a5e1-dc7afcfb385b,Netherlands,Germany,Cryptocurrency,17266.77,EUR,5,False,False,1,False,False,False
e37e5638-25a7-48bb-b32a-e8b09a76fa1e,2024-02-01,15:34:17,a51fb8d3-7251-48b8-9efe-6804a1fd27e0,d97e8c40-b145-4b1e-b238-2865a2fb0dfa,Netherlands,Germany,Cryptocurrency,55801.02,EUR,2,False,False,2,False,False,False
f0581a00-52bd-4bb5-8f66-44fa6923d9fd,2024-06-09,00:48:49,699e671f-2476-4634-95d7-13aed0c582b0,be1037d8-00cb-49fa-bd39-e69660c8c463,India,USA,Cryptocurrency,71073.15,INR,3,True,False,2,False,False,False
c37de407-d126-4173-bfd4-74ef65defa3e,2023-11-01,07:32:38,1896a534-996f-4f69-ab79-f3eabf026035,6bef93de-3f91-4e9e-9417-7dc8fc99efa7,Germany,USA,Cryptocurrency,99796.93,EUR,2,True,False,0,False,False,False
c46ad4a5-e2d4-4b15-8884-5156a05ccf5b,2024-01-12,20:53:09,0beb7057-568c-40a0-98ed-f128d19a95dd,f8602ce8-6c24-4e84-8f28-fd817eca9cf8,Germany,USA,Payoneer,14479.46,EUR,3,True,False,1,False,False,False
40d24230-5c53-4119-8c37-80707794f176,2024-02-23,22:43:32,bd4b8bad-eb66-4f9a-b2a0-a7991466351d,8c65868d-b711-4340-b92c-a75eac887995,Japan,Japan,Payoneer,13918.53,JPY,1,False,False,1,False,False,False
a16e4619-8298-4123-8a23-10d809b1852e,2024-02-20,14:41:53,a5d7a945-3dfd-40c0-9623-5105cbc830e0,835f5bc9-0b7f-496e-918a-ba73d70c6e54,USA,Australia,Payoneer,58511.31,USD,1,True,True,0,False,False,False
5f17d804-ba26-488f-ab99-1a44ec56cdee,2024-09-03,01:52:38,4480e4dc-5305-4061-b341-0b16540e0609,448224c4-ee81-4598-944d-77647920a9da,USA,UK,Cryptocurrency,49080.18,USD,2,False,False,0,False,False,False
c59c8517-bf8a-4cdd-9e96-85c5780fc703,2024-02-18,13:34:06,c124402f-8099-4081-beda-4e9c44a9961c,8b7161b3-c4b8-4e15-9735-199b208711ff,India,Australia,Cryptocurrency,18155.32,INR,2,False,False,2,False,False,False
04e74cdc-8e65-46b2-91d2-6a790b1de29c,2024-02-09,14:17:45,3b47a506-503b-4f24-a1dc-441d9ce11c57,61771247-958f-4f96-b731-28d2427360e7,Canada,Netherlands,Skrill,19495.83,CAD,5,True,True,3,False,True,False
0f718523-d4a4-491b-9eae-2381d161b643,2023-11-26,11:18:23,d40efab3-fa18-4ab1-83fc-291054258794,657eb2e4-e6f9-4e7e-9db7-d6f5f8cd2ea2,Brazil,India,Skrill,26020.09,BRL,12,True,False,4,False,True,False
a2e98e36-bfb2-4af7-8b1d-9183af209af8,2024-02-26,19:03:54,3ef1cb76-a975-4968-8df7-066d54486f56,cc0c0b15-74c3-491d-8938-d05c1886f0c6,Netherlands,France,Cryptocurrency,29576.49,EUR,1,False,False,0,False,False,False
47d76ef4-a0b6-476f-871d-677832eeafbf,2024-05-19,19:27:09,7984f4f0-ede5-487e-a96d-29e7a4491edf,b2e9421f-aed0-452a-a59b-1eeb91230ef1,UK,France,Skrill,42638.13,GBP,1,False,False,0,False,False,False
0739a5f8-9dcb-4ca3-897c-f6dcd2e044e7,2024-07-04,02:25:39,2798525e-b601-4994-978c-00b6188b656b,37af9b7a-3e4e-47b0-ab84-41606eedb537,Japan,Canada,UPI,45069.16,JPY,4,False,False,1,False,False,False
508d7d71-39f3-49d9-a0bf-1bf834c98921,2024-05-29,22:36:02,1a89fdf8-ec2e-428b-a474-89414486c6ee,14846414-a307-4fbb-b68a-e0028312d75d,Netherlands,India,Payoneer,42324.2,EUR,2,False,False,1,False,False,False
b93297d8-44aa-4817-807c-88840233fa07,2024-07-06,23:13:53,4db27ae7-1180-4407-9c06-04703d149761,23f00f19-5c41-4a2e-82c5-808d00091039,Australia,USA,UPI,75894.17,AUD,4,False,False,1,False,False,False
802fa497-f183-46a3-85dd-095f19bff8d7,2024-03-28,11:52:51,a631b9cd-b30b-40a0-9a07-f8eb246107a7,9ce069e0-ea28-471d-887d-ef68b8fccd0a,France,Brazil,PayPal,46877.63,EUR,3,False,False,0,False,False,False
27ed54de-a111-4606-8f00-bbbc82e35eaa,2024-06-23,09:51:02,0f31d6b8-3de4-496f-8d6e-34d277d443cc,b0862df1-53fb-4175-bcd0-e354d0a5650c,UK,UK,UPI,22455.7,GBP,3,False,False,1,False,False,False
1924512e-a1eb-4be7-8e0f-90161d0aea22,2023-12-18,23:48:38,7a63b2e5-6b79-4628-80f6-cc750e61217e,bdfc9d49-25d2-4750-aa01-450526da8305,USA,Germany,UPI,44433.11,USD,3,False,False,2,False,False,False
d28dbe4d-ebdd-448c-ae21-689f704cab85,2024-06-12,15:14:49,f05b8026-9229-45d8-b831-52080d95c06c,c668e5ab-74c0-42c9-ad04-b9ced3a9e9d7,Netherlands,Brazil,PayPal,15984.68,EUR,4,True,False,0,False,False,False
dedcbe73-1c22-4c67-b86c-a096242cb44d,2024-01-17,02:55:29,ac6ad773-2d73-4b77-bee2-66f18a8308ea,184d10f8-a440-4908-a063-463c6cf420d4,USA,Brazil,PayPal,44444.25,USD,1,False,False,0,False,False,False
fa4db07c-6cab-4cb8-855e-66182401d108,2024-04-21,03:57:30,e75d2091-d8e5-4955-86af-e59e36589962,ff0c1e15-077e-47c1-a36f-2f536be833ec,Canada,UK,Payoneer,38176.38,CAD,4,False,False,2,False,False,False
f17a4d6b-9634-4347-bb4e-f5cdfe8fda06,2024-04-06,12:57:41,30563a90-a5a2-47cd-8efb-a976af94ebe7,bb818714-8b57-4e9b-b278-bc97f05616b9,India,Australia,Cryptocurrency,56303.33,INR,2,False,False,2,False,False,False
10fe5a0d-b50f-4497-bec9-b6a4ca51d659,2024-01-26,08:39:17,6eb54dc7-a7a2-4a1e-97a9-4af5d9e1089a,55ea2b69-e020-496f-abb7-79d4baa9a79a,Germany,France,Cryptocurrency,91490.01,EUR,4,False,False,0,False,False,False
c4519fdf-b8f4-4785-a55b-7dcedee1ebb1,2024-02-18,09:13:41,c3022ab9-1256-47ad-afa0-ebb71abea843,006c11b5-b289-423f-8ed7-0cf3009756e2,France,Brazil,Payoneer,96378.5,EUR,3,False,False,1,False,False,False
e7b891ef-7d6b-45dc-89ce-f37f705ebf0f,2023-11-14,09:17:50,2ec767ee-4905-4885-be69-29fb06c25cbd,5d6c9a95-fdba-4ca3-a075-9706c2ca96cd,India,India,Skrill,71222.24,INR,4,True,False,0,False,False,False
9cec6fce-1612-464e-bf85-861f786304a6,2024-07-04,18:27:24,fad9a7b6-ee7f-4546-a85d-93ed81124424,5e4740e7-5cd2-4902-97c6-fd4dc1e68440,Netherlands,Japan,Cryptocurrency,18053.92,EUR,3,False,False,2,False,False,False
37febaea-e0dd-47fc-96df-e308be020b5f,2023-11-03,12:13:08,5204c7fd-2a83-4cb6-b82b-6ab800e0cc4e,607053f8-52eb-494d-83af-9531a5cf29de,Japan,Brazil,Skrill,12300.34,JPY,3,False,False,1,False,False,False
5fcee4a3-f6aa-470d-b5cc-a70ae446b8cd,2024-07-30,09:41:30,60fe00b6-deba-49e2-b2c6-c8d01eabb5c9,f0b155a5-505a-4fad-942f-0951468fd324,Germany,India,UPI,10865.04,EUR,5,False,False,1,False,False,False
c5f05ab2-d636-4a52-a493-aad3484cbd3b,2023-11-23,12:32:34,47907bd1-4cb0-47ed-83a8-66f35faf1d45,3461a9e5-2db7-4f01-9baf-e2daad94a50c,Canada,Australia,bank transfer,30363.33,CAD,3,False,False,0,False,False,False
a0039436-6a00-441b-8de3-dbb7d3829672,2023-10-30,07:00:17,8e013b7c-c6c2-4dac-b229-4d48af207d24,03059fe2-c31d-4806-b1c1-3bd2d9264d44,UK,UK,UPI,9236.89,GBP,1,False,False,0,False,False,False
22061b16-49b7-4ad1-9dde-6bce69603a8c,2024-03-08,19:14:59,0f3033a5-b194-4a7a-89bb-18327754106e,de80e005-5df9-4e5c-89e5-a7f84eb76290,India,Brazil,Cryptocurrency,11625.23,INR,5,True,False,1,True,False,False
a3956b22-336a-41a7-ac33-b42822586298,2024-02-22,07:53:00,99be60e9-15f3-4513-a6f5-e92a64657171,61561031-039a-4aa8-afe5-cacfff26d6ea,Brazil,UK,UPI,55923.28,BRL,4,True,True,0,False,False,False
db1bbda9-97b7-4a68-8041-decf5cae7732,2024-09-26,13:07:22,a367e6b2-e078-432c-bb54-3a05ad6e344e,3ad3a306-68ea-4b75-930b-2be3082057a7,France,UK,UPI,32195.32,EUR,3,False,False,0,False,False,False
9ce9e5d4-09f8-4362-a8ab-cf450ee828db,2024-09-02,09:43:16,5ed79e53-8fd6-49fc-b02a-d3a2ac5c70e0,87e03ee3-cc83-41e7-adac-79d42b7d0fb8,Germany,Australia,bank transfer,91100.04,EUR,3,False,False,0,False,False,False
6ae4cceb-aaa2-4ebe-a4bf-62fb4b91864a,2023-11-25,08:53:14,0a8ea563-d9b5-4f7e-bebd-04d11948ddb7,868a0f9c-79bc-4f0c-a816-a16f806f7fc7,Australia,Brazil,Skrill,56820.49,AUD,2,False,False,0,False,False,False
d76e8908-bc27-4296-89bc-7f98397fafc7,2024-04-23,15:34:28,714ad441-ffc0-4064-9cd2-d6be47479c5e,79efb03b-94e1-4e11-bbbc-9953195e183c,Netherlands,Germany,PayPal,13935.67,EUR,1,True,False,2,False,False,False
67f36c95-18ff-4011-8c34-ba8533e6f279,2024-02-24,01:24:19,0af25293-2501-4a05-9917-dd30daa10752,5a2a0546-c294-4f64-a4a8-0faf24bc38f0,Netherlands,India,UPI,64583.55,EUR,2,False,False,0,False,False,False
e789f1f2-9480-4bec-98b5-e15107bcced2,2024-09-28,02:59:03,97c672c9-74e7-4b93-958a-aa813af40b51,8364f89d-3ab0-454d-b8a2-ee22c77782ca,UK,USA,PayPal,28709.47,GBP,2,True,False,1,False,False,False
73c133ec-b10c-409f-8c04-881875085db0,2023-12-23,18:10:14,b3cb82f3-4535-4517-8208-5750f1cb27ca,84748124-93ea-4b5e-a908-56e3fe6c8e04,India,India,UPI,6490.13,INR,1,False,False,2,False,True,False
ab8013f6-ecdf-4afb-8089-d687348ffc59,2024-08-26,14:33:11,07afd8d9-80f1-4f31-872e-c8fee085aaf7,5d4c48eb-9187-4297-9451-79decb265442,France,France,Cryptocurrency,37347.35,EUR,1,False,False,1,False,False,False
a73e116d-d9dc-45ea-8e0d-51ee4179af80,2023-12-13,19:05:51,292c2b62-3a59-43fd-8ca0-6f94afbae86e,6529adba-ecae-472c-80ee-b4d68e651c78,USA,France,PayPal,61272.76,USD,2,False,True,0,False,False,False
2248fb79-edcd-4d1c-b385-1844a2b9b1e4,2024-02-23,12:34:27,add4d37b-6b87-48c9-b87d-9bf3961d29fb,575de70f-c744-4f46-a308-3da4b4947d4e,France,India,Skrill,45719.77,EUR,1,False,False,0,False,False,False
3ec1bf5f-ea79-4c3c-b914-2ec517185205,2024-01-16,11:06:41,7bbf6304-976e-4da3-8307-0256117a4869,e17f63f1-353c-4bb9-960d-1119f1551ee1,Netherlands,Germany,Skrill,47460.66,EUR,7,True,False,1,True,False,False
abdb95a4-387f-4452-8f6a-f12643f313be,2024-06-25,13:59:42,40079d9f-620c-4090-9bd8-a56db1ced965,c0a4adb7-3fab-4309-b04a-af625504fde0,USA,Germany,Cryptocurrency,3930.15,USD,3,False,False,0,False,False,False
0bf53cfe-74ad-44c8-a20d-160212e2cccd,2024-07-26,04:14:03,9f4eb60f-9bfe-4879-916b-d5d5ee17597c,438aff76-3fb4-459b-baf5-01a807416169,USA,India,Payoneer,72839.31,USD,4,False,False,0,False,False,False
db156984-0a2e-4ff1-9009-dd7401d18a9c,2024-05-17,19:11:52,48143e0e-6c9b-4ea3-bc38-fef3c4ddc7f8,a105f155-becf-4290-b87f-200d7ee72c00,Netherlands,Japan,bank transfer,38994.65,EUR,5,False,False,1,False,False,False
f9d48e06-6618-4d0a-8bd0-50baf07aa321,2024-03-05,08:34:58,2b89f50d-1d6a-4edf-89d3-a4dd04daa1ab,2c7109a1-5cb3-4cd9-a686-7b34e7fa4ccc,Australia,France,Skrill,40946.54,AUD,2,False,False,1,False,False,False
3f219548-e915-4d7c-800a-722130db085c,2024-03-21,23:24:09,81536430-53b3-4d6a-9e66-aba94e8a1e76,599c3a54-59e4-40ff-9459-d2ea0569a860,Canada,Netherlands,Payoneer,2654.51,CAD,4,False,True,0,False,False,False
69e51c4d-41e9-417a-9bb0-2066c20032d9,2023-12-23,06:28:15,37c25833-a350-4155-9ce5-15a7769256be,ce867174-8e16-4938-8870-3260675e8fbf,Brazil,Canada,Cryptocurrency,20973.83,BRL,2,False,False,0,False,False,False
cd204785-8da1-41ad-b3ba-a214af2f0035,2023-10-30,01:33:37,1e34fd90-238d-4ecf-b2a9-a7914a88dc5a,00c9b037-5143-4bfa-afc8-acd2fb2b1f23,India,France,bank transfer,972.01,INR,2,False,False,0,False,False,False
905c4d24-f4ec-4e00-8393-595a071e2e3e,2024-03-03,18:45:20,98050ac7-cc3e-46db-aa9f-4d81c7296b72,867cbb83-ffd9-4115-b427-c6411fb309b2,France,Netherlands,UPI,46824.83,EUR,2,False,False,0,False,False,False
d4972d02-7d4e-403d-8e45-4ebb861bd045,2024-06-14,12:25:58,11e96c29-b8c1-4c2b-acc9-d4326799176f,33a74a0c-a724-4581-b23b-f90f304a73dd,Japan,Canada,Payoneer,8536.17,JPY,2,False,False,0,False,False,False
ffbb36e6-48e8-447c-98bd-e3831a4e4ef7,2024-02-14,20:25:53,6ea19fb5-0e6a-49d6-b675-3e4839e3e2e7,eccbcf3d-1a73-4c09-b0af-b6b272c394c2,India,USA,Payoneer,72074.19,INR,1,False,False,1,False,False,False
ac4da0b2-3258-4a30-9bef-3c981213cd25,2024-01-22,14:04:40,7bc03de9-4207-4343-888f-9c2607382b5f,35580d49-e9b4-4dbd-a5ce-169a7d1d0d36,UK,Brazil,PayPal,77537.56,GBP,2,False,False,3,False,False,False
275bdc2e-0f95-4fd1-971b-8e770398aaa7,2024-01-12,16:24:22,f63bdca0-6c75-4a9b-9596-19d9471c417d,d4b65bf0-9d0a-4b83-93da-131ee63395b7,UK,India,Payoneer,54681.54,GBP,2,True,True,1,False,False,False
9727ad67-6269-4d07-a22e-9d177aa4c240,2024-06-20,13:52:05,b5f9a22f-8189-49ef-8035-e02020b5ef5c,bb234207-081e-45c2-b8d6-7f7708745cd1,France,France,Cryptocurrency,29546.72,EUR,6,False,False,1,False,False,False
76aaf6d2-890a-4a2a-b2af-97d733fa2233,2024-09-16,21:05:10,04eba545-0c51-4063-84ec-82dbede0e6cd,9cbac2cb-56e6-4e02-bf14-9822338bc7c9,Netherlands,France,PayPal,73930.96,EUR,4,False,False,0,False,False,False
184e0882-e14d-4e4b-b8a1-0b719b9b28a9,2024-08-18,11:11:24,28f399d2-568c-44ac-bf24-d07aaf3baeec,73c352fa-4eb3-4f03-8d88-1e3f4c287c90,UK,France,Cryptocurrency,51089.54,GBP,9,False,False,2,False,False,True
8511ead1-e372-41b3-b6d8-0571d57d6402,2024-10-01,00:58:58,8aad4b95-89b3-4773-a4b9-d3555f9c0fd4,24622703-3269-44fa-ad92-b9f93e81c66e,Netherlands,Canada,bank transfer,6456.97,EUR,3,False,True,1,False,False,False
d29cb215-3d9e-4cf5-8002-7d4ec41b63f5,2024-07-04,05:50:40,16f5ef93-9108-4c85-a63d-39872305fa82,ef1f90f6-a4d9-463c-9e67-72b04d444769,Germany,USA,PayPal,4561.95,EUR,7,False,False,6,True,False,False
4abcd5d6-5058-445a-a357-ab82f1bfb4b9,2024-02-18,04:54:28,606f4301-1446-4a34-a239-4d1ac5470886,a24ce862-fb64-4ac0-a688-37c447903ecd,Germany,UK,Cryptocurrency,70030.71,EUR,2,True,False,0,False,False,False
47105e45-45ac-4578-ace8-3abe53c660c9,2024-02-28,07:15:48,1277a792-d203-4142-b6de-b4e7f6e64e2c,fa07bb0b-9546-45e8-a56f-41b42803d43c,USA,Brazil,Payoneer,58246.42,USD,3,False,False,2,False,False,False
04b7831b-deac-4e6c-9695-9a422fb295e7,2024-07-05,14:44:51,c4505418-ba67-4fc7-88ca-2dc1a6fcd63d,736503eb-0929-41dc-9454-b2b639438cf1,Canada,Canada,Cryptocurrency,35513.77,CAD,4,False,False,1,False,False,False
f9eb4967-49ae-4eed-9d5a-45a41a62c447,2024-02-14,07:02:05,fb047392-20cf-4c50-89ac-564bcebf9a97,4a4a6320-a228-49e9-a807-03d650779ab1,USA,Canada,bank transfer,78940.37,USD,3,False,True,1,False,False,False
8d3d26cc-5796-45a1-9c9d-c240b3a86a29,2024-03-16,12:39:14,85a9356a-b085-4cf8-9794-8d2f23577988,73d0e132-7049-4e0c-8523-585ebeb5a519,India,France,bank transfer,57521.54,INR,2,False,True,2,False,False,False
6bd473aa-8fa1-4e9c-bdb9-ba872cbc2582,2024-03-01,03:00:50,7931cc9d-f937-484f-8a96-b952a5c78ad0,565aff36-89a4-46e2-a187-2bd914eeb9a5,Netherlands,Brazil,PayPal,197923.54,EUR,9,True,False,3,False,False,True
1bb77040-c2e6-4b0f-994e-eae7621dfd6a,2024-04-08,19:52:19,dbb955b6-8474-468b-a70a-85553e45b292,1fe8f977-5cc0-4c9b-a887-a1499cce2729,Germany,Japan,Cryptocurrency,76220.58,EUR,3,False,False,2,False,False,False
1468a0d1-e312-40a4-960a-e808d9e914c6,2024-01-15,21:20:13,0f9ac1cd-2117-4cc6-8d0c-d5dfbf8493a7,73c13b55-4dd2-4855-8fb6-f5a69d8d510a,USA,France,Skrill,88327.77,USD,1,False,False,0,False,False,False
9c444a4c-a791-4eab-8da9-6280af1fe3d7,2024-08-14,06:43:45,5b747017-8dd4-428e-9f68-87d20187784a,455c2033-d1f0-4dd5-9c8c-83655bbc2027,Australia,USA,Skrill,42470.1,AUD,2,False,False,1,False,False,False
5f2d341f-cba7-411d-bf6f-5d67ed5f8d5d,2024-06-22,05:04:17,8bab1fd5-1340-4cca-bda1-bc44db96e6ea,0af56c42-5857-4ec4-b08b-e1935c11320c,Canada,Germany,UPI,65550.33,CAD,5,False,True,1,False,False,False
e96669fd-164c-4215-b0c3-9b86ce90b1a2,2024-09-16,01:41:12,8f5100ea-6de2-4dc5-8cbb-915322a41bc8,b1cf8a3e-4692-4681-aeb0-1bf588cb5293,Australia,Netherlands,Skrill,92142.7,AUD,2,True,True,1,False,False,False
